intersection_id,channel_id,intersection_records,observations,finite,invalid,zero,positive,volume,finite_rate,positive_rate,approach,configured,operational,verification,source_note
1038,11,76422,76422,58644,17778,12202,46442,1513360,0.7673706524299285,0.6077045876841747,north,True,True,diagram_auto,
1038,12,76422,76422,58643,17779,1977,56666,2310325,0.7673575671926932,0.7414880531784042,east,True,True,diagram_auto,
1038,13,76422,76422,58644,17778,343,58301,2525611,0.7673706524299285,0.7628824160582032,east,True,True,diagram_auto,
1038,14,76422,76422,58641,17781,12910,45731,1962620,0.7673313967182225,0.5984009840098401,east,True,True,diagram_auto,
1038,15,76422,76422,58640,17782,16407,42233,1226495,0.7673183114809872,0.552628824160582,east,True,True,diagram_auto,
1039,1,76422,76422,73768,2654,3816,69952,1463821,0.9652717803773783,0.9153385150872785,unknown,True,True,diagram_auto,
1039,2,76422,76422,76061,361,2515,73546,2055073,0.9952762293580383,0.9623668577111303,unknown,True,True,diagram_auto,
1039,3,76422,76422,74216,2206,713,73503,2449862,0.9711339666588156,0.9618041925100103,unknown,True,True,diagram_auto,
1039,4,76422,76422,75988,434,3089,72899,2393434,0.9943210070398576,0.9539007092198581,unknown,True,True,diagram_auto,
1039,5,76422,76422,76150,272,62,76088,5700259,0.9964408154719845,0.9956295307633928,unknown,True,True,diagram_auto,
1039,6,76422,76422,74550,1872,7022,67528,1201907,0.9755044358954228,0.8836199000287875,unknown,True,True,diagram_auto,
1039,7,76422,76422,76144,278,59,76085,2986486,0.9963623040485724,0.9955902750516867,unknown,True,True,diagram_auto,
1039,8,76422,76422,76144,278,2128,74016,3641047,0.9963623040485724,0.9685169192117453,unknown,True,True,diagram_auto,
1039,9,76422,76422,76147,275,67,76080,4325618,0.9964015597602784,0.99552484886551,unknown,True,True,diagram_auto,
1039,10,76422,76422,76144,278,510,75634,5925375,0.9963623040485724,0.9896888330585434,unknown,True,True,diagram_auto,
1039,11,76422,76422,75896,526,9767,66129,2307645,0.9931171652142053,0.8653136531365314,unknown,True,True,diagram_auto,
1039,12,76422,76422,76141,281,64,76077,4797769,0.9963230483368664,0.9954855931538039,unknown,True,True,diagram_auto,
1040,1,76422,76422,42804,33618,51,42753,3454473,0.5601004946219675,0.5594331475229646,south,True,True,diagram_auto,
1040,2,76422,76422,42831,33591,121,42710,2802053,0.5604537960273219,0.5588704823218444,south,True,True,diagram_auto,
1040,3,76422,76422,42822,33600,591,42231,1149084,0.5603360288922038,0.5526026536861113,south,True,True,diagram_auto,
1040,4,76422,76422,42322,34100,84,42238,1666732,0.5537934102745283,0.5526942503467588,west,True,True,diagram_auto,
1040,5,76422,76422,38468,37954,493,37975,1460931,0.5033629059694852,0.4969118840124572,west,True,True,diagram_auto,
1040,6,76422,76422,42823,33599,41,42782,4205814,0.5603491141294392,0.5598126194027898,west,True,True,diagram_auto,
1040,7,76422,76422,42828,33594,39,42789,4080419,0.5604145403156159,0.5599042160634372,north,True,True,diagram_auto,
1040,8,76422,76422,42823,33599,44,42779,2470720,0.5603491141294392,0.5597733636910838,north,True,True,diagram_auto,
1040,9,76422,76422,42825,33597,52,42773,1536343,0.5603752846039098,0.5596948522676716,north,True,True,diagram_auto,
1040,10,76422,76422,42088,34334,2417,39671,1025044,0.5507314647614562,0.5191044463636125,east,True,True,diagram_auto,
